Date,Open,High,Low,Close,Volume
3/19/2021,1.230974,1.342379,1.181,1.294255,70532515.06
3/20/2021,1.29443,1.309997,1.200002,1.200381,38033278.86
3/21/2021,1.200321,1.24261,1.16,1.187002,28907697.36
3/22/2021,1.187003,1.207442,1.065603,1.102438,51414529.09
3/23/2021,1.102001,1.173907,1.081749,1.115531,32605974.09
3/24/2021,1.115157,1.165284,1.031457,1.068706,37921773.66
3/25/2021,1.068333,1.1523,1.046589,1.097074,35203856.91
3/26/2021,1.097074,1.289712,1.096624,1.21494,50428816.83
3/27/2021,1.215146,1.239999,1.155,1.176839,21332388.91
3/28/2021,1.176948,1.219037,1.16789,1.189723,13035282.71
3/29/2021,1.189941,1.229677,1.179,1.202624,18307392.22
3/30/2021,1.203125,1.237438,1.1896,1.213216,17842205.37
3/31/2021,1.212432,1.212705,1.155146,1.19237,20383778.9
4/1/2021,1.192458,1.206645,1.173257,1.184226,17373759.63
4/2/2021,1.184823,1.243427,1.18,1.19136,22032026.28
4/3/2021,1.191,1.24,1.158626,1.163258,23178261.66
4/4/2021,1.163258,1.193272,1.151841,1.181986,11209150.44
4/5/2021,1.183842,1.225866,1.1641,1.211715,20363736.7
4/6/2021,1.211627,1.342316,1.18,1.252338,43380132.87
4/7/2021,1.253499,1.289413,1.160652,1.173699,26999781.63
4/8/2021,1.173249,1.22422,1.17046,1.219051,12897916.03
4/9/2021,1.219859,1.228465,1.192084,1.202323,9112409.932
4/10/2021,1.202735,1.25,1.194834,1.217842,18519798.42
4/11/2021,1.217975,1.2888,1.198371,1.2625,25953850.75
4/12/2021,1.2625,1.345999,1.2625,1.315101,32568458.64
4/13/2021,1.315101,1.436869,1.283,1.411476,45022949.12
4/14/2021,1.413248,1.558393,1.35,1.453376,77803481.67
4/15/2021,1.45658,1.496928,1.41115,1.479264,29768208.33
4/16/2021,1.482272,1.519999,1.302,1.412926,49790541.38
4/17/2021,1.412347,1.45931,1.359977,1.372031,20258321.04
4/18/2021,1.374513,1.384482,1.02,1.280366,71340924.54
4/19/2021,1.279499,1.325,1.172,1.193974,31726506.68
4/20/2021,1.195894,1.28,1.121631,1.269851,56476782.23
4/21/2021,1.27,1.288558,1.198667,1.20412,26088455.85
4/22/2021,1.205352,1.2807,1.11413,1.145205,39970573.54
4/23/2021,1.145,1.16883,0.92607,1.159609,70240438.26
4/24/2021,1.159961,1.197755,1.094388,1.104234,23862775.5
4/25/2021,1.104847,1.146999,1.01995,1.092,26866362.68
4/26/2021,1.091881,1.253706,1.081874,1.238361,33959989.19
4/27/2021,1.238662,1.334991,1.226466,1.308989,26863528.82
4/28/2021,1.307579,1.351652,1.2351,1.339299,26964467.47
4/29/2021,1.339299,1.41,1.267658,1.307841,39271594.11
4/30/2021,1.306762,1.373046,1.287936,1.354226,21143629.88
5/1/2021,1.354038,1.369589,1.316001,1.353501,13010501.99
5/2/2021,1.3535,1.356475,1.295265,1.327791,14171844.85
5/3/2021,1.327791,1.38,1.323373,1.362767,18787843.48
5/4/2021,1.363632,1.367526,1.25766,1.272678,29790243.91
5/5/2021,1.271645,1.495085,1.261608,1.480021,57483344.1
5/6/2021,1.48079,1.7,1.426978,1.648736,87716071.43
5/7/2021,1.648736,1.748,1.53,1.655011,55645294
5/8/2021,1.655158,1.655939,1.563307,1.6235,27446087.58
5/9/2021,1.622418,1.833,1.575,1.769101,57416765.56
5/10/2021,1.769647,1.825,1.55,1.645702,47322036.03
5/11/2021,1.644315,1.78,1.5987,1.765163,32102015.98
5/12/2021,1.765871,1.82278,1.55,1.565,54958405.25
5/13/2021,1.56,1.9707,1.5,1.928757,103961396.1
5/14/2021,1.929755,2.04438,1.816,2.008375,43187113.71
5/15/2021,2.009698,2.38064,1.967488,2.173633,88513420.8
5/16/2021,2.17522,2.465208,2.011,2.3062,88960653.41
5/17/2021,2.307184,2.331235,1.777,2.031234,93706827.85
5/18/2021,2.031234,2.15,1.965201,2.005466,47400432.13
5/19/2021,2.005959,2.029,0.95,1.470524,193264641.1
5/20/2021,1.470505,1.95,1.350312,1.800893,99628964.86
5/21/2021,1.802698,1.87,1.323284,1.550342,94476187.03
5/22/2021,1.55059,1.601715,1.37,1.463598,52338636.33
5/23/2021,1.464283,1.54089,1.054,1.313675,113334363
5/24/2021,1.314943,1.599438,1.255655,1.550214,75580632.32
5/25/2021,1.550544,1.6487,1.439058,1.554611,57602202.74
5/26/2021,1.554611,1.8318,1.554611,1.78193,85407975.6
5/27/2021,1.78193,1.788563,1.6111,1.655785,36667750.05
5/28/2021,1.656741,1.679508,1.45,1.512466,51213697.51
5/29/2021,1.513,1.560399,1.335021,1.403867,41270007.11
5/30/2021,1.404585,1.7,1.349433,1.575845,45765669.89
5/31/2021,1.575172,1.74991,1.525668,1.74,42055926.99
6/1/2021,1.74,1.778605,1.65555,1.734232,41786398.31
6/2/2021,1.735786,1.803908,1.718378,1.754079,32002165.85
6/3/2021,1.753884,1.889793,1.711004,1.844639,31909577.27
6/4/2021,1.844639,1.847243,1.607701,1.707847,49398132.86
6/5/2021,1.708956,1.7822,1.606435,1.656987,29075189.54
6/6/2021,1.655,1.707452,1.647875,1.677341,13729865.75
6/7/2021,1.676311,1.75,1.55,1.563884,40353703.74
6/8/2021,1.562821,1.601834,1.4,1.584974,68737609.48
6/9/2021,1.584494,1.633411,1.485,1.627284,41768813.15
6/10/2021,1.627389,1.636119,1.510669,1.532428,24836930.04
6/11/2021,1.532428,1.547119,1.42,1.437164,27636742.72
6/12/2021,1.434,1.493,1.358036,1.476288,26436357.82
6/13/2021,1.47807,1.58,1.402284,1.558992,32806341.73
6/14/2021,1.559213,1.594,1.50778,1.578,29066031.96
6/15/2021,1.578001,1.610926,1.54357,1.556835,17862763.86
6/16/2021,1.556001,1.574085,1.47451,1.483493,14427477.62
6/17/2021,1.483657,1.5388,1.4577,1.480814,15160421.31
6/18/2021,1.482308,1.491831,1.3756,1.415486,18125350.68
6/19/2021,1.414904,1.439673,1.384,1.384438,15849813.1
6/20/2021,1.385439,1.457799,1.3,1.425618,24625086.64
6/21/2021,1.427186,1.435508,1.168154,1.174492,44553388.36
6/22/2021,1.174225,1.262971,1.000004,1.154341,83601370.55
6/23/2021,1.151403,1.31,1.125291,1.250003,41071794.37
6/24/2021,1.2501,1.399,1.200981,1.358665,28788285.65
6/25/2021,1.359844,1.395,1.243838,1.254708,26327906.58
6/26/2021,1.252974,1.290689,1.198611,1.251661,18069037.64
6/27/2021,1.251493,1.348425,1.24213,1.336381,12430259.15
6/28/2021,1.337807,1.349186,1.305474,1.326,14834140.48
6/29/2021,1.326218,1.42,1.320658,1.371268,17811573.98
6/30/2021,1.372703,1.399448,1.2855,1.384683,25718876.51
7/1/2021,1.384918,1.385796,1.303601,1.336065,14730296.24
7/2/2021,1.331289,1.3949,1.285782,1.394795,14531727.13
7/3/2021,1.394859,1.442784,1.359152,1.40437,10735054
7/4/2021,1.403381,1.494922,1.383654,1.461191,8807545.669
7/5/2021,1.461225,1.461225,1.377543,1.404062,13184590.13
7/6/2021,1.404608,1.456863,1.391,1.417065,10837702.04
7/7/2021,1.417065,1.44,1.400631,1.402358,9404997.105
7/8/2021,1.403604,1.405155,1.32,1.32876,13531569.99
7/9/2021,1.328529,1.373432,1.286019,1.349052,13618007.24
7/10/2021,1.350514,1.3649,1.318164,1.335006,6249502.538
7/11/2021,1.335,1.367827,1.324809,1.348367,7273076.471
7/12/2021,1.348846,1.373333,1.291999,1.313186,8254930.167
7/13/2021,1.311051,1.32,1.2505,1.265526,11385491.23
7/14/2021,1.266242,1.28947,1.2,1.262786,13970597.86
7/15/2021,1.262648,1.289184,1.205563,1.225487,13567526.96
7/16/2021,1.225211,1.244399,1.1658,1.172784,11314235.19
7/17/2021,1.171521,1.194965,1.1511,1.172446,10222149.95
7/18/2021,1.171879,1.218133,1.167811,1.181105,5848437.526
7/19/2021,1.180694,1.19091,1.116272,1.121601,8721786.899
7/20/2021,1.121601,1.13665,1.022,1.056412,25449317.57
7/21/2021,1.055756,1.222004,1.03799,1.169397,25598706.82
7/22/2021,1.169603,1.207514,1.150001,1.183974,12363829
7/23/2021,1.184163,1.20797,1.147659,1.206881,9639993.175
7/24/2021,1.208121,1.248837,1.199,1.233203,12624514.95
7/25/2021,1.233875,1.239952,1.191772,1.229793,8165755.601
7/26/2021,1.229215,1.399621,1.22406,1.255386,29110042.78
7/27/2021,1.255385,1.316875,1.21557,1.280465,13409035.19
7/28/2021,1.280063,1.319114,1.258246,1.286563,10673475.74
7/29/2021,1.286563,1.298543,1.257894,1.284001,7859396.37
7/30/2021,1.286086,1.317857,1.249642,1.310334,10298835.46
7/31/2021,1.311435,1.333118,1.29,1.318233,9512643.871
8/1/2021,1.32026,1.388936,1.3009,1.316158,16584258.94
8/2/2021,1.314904,1.350169,1.29385,1.31141,8460920.467
8/3/2021,1.308805,1.38,1.263,1.368559,15807362.32
8/4/2021,1.369416,1.3934,1.323509,1.377544,10065216.7
8/5/2021,1.377545,1.397829,1.338529,1.386727,9569507.037
8/6/2021,1.387087,1.42753,1.359,1.400905,16506909.21
8/7/2021,1.403168,1.485,1.396712,1.475457,16516227.51
8/8/2021,1.472959,1.495,1.408914,1.428184,10362448.28
8/9/2021,1.426401,1.49985,1.394959,1.476611,13415981.17
8/10/2021,1.476368,1.700438,1.456874,1.678163,24817048.56
8/11/2021,1.678163,1.895,1.671237,1.799999,37108399.14
8/12/2021,1.795082,1.868638,1.680388,1.8316,27302172.58
8/13/2021,1.832389,2.15,1.823661,2.139475,46396526.29
8/14/2021,2.139513,2.248,2.07793,2.191533,31456676.09
8/15/2021,2.19,2.25,2.034574,2.170323,22955527.5
8/16/2021,2.169851,2.195,2.05,2.073864,17187530.23
8/17/2021,2.071177,2.142081,1.9088,1.926326,29211156.64
8/18/2021,1.923626,2.166614,1.872856,2.105264,28347047.13
8/19/2021,2.10498,2.45,2.046966,2.43982,55252285.17
8/20/2021,2.439999,2.580869,2.372776,2.456988,49469236.08
8/21/2021,2.45735,2.528178,2.387,2.438343,15479300.43
8/22/2021,2.436988,2.720057,2.435,2.71,22687608.49
8/23/2021,2.710001,2.969999,2.688312,2.917281,41840836.6
8/24/2021,2.916675,2.945127,2.588858,2.725271,46974368.49
8/25/2021,2.720844,2.796442,2.604387,2.741899,21748680.67
8/26/2021,2.74033,2.784998,2.46916,2.532117,27408513.41
8/27/2021,2.534564,2.947942,2.496609,2.94735,31868977.83
8/28/2021,2.947428,2.95,2.775755,2.84903,14314158.68
8/29/2021,2.850353,2.932247,2.72315,2.853309,16983941.67
8/30/2021,2.853464,2.886179,2.72,2.734968,19366022.18
8/31/2021,2.735951,2.879322,2.705,2.771018,19665999
9/1/2021,2.76904,2.905011,2.726032,2.870788,16709521.9
9/2/2021,2.870789,3.09778,2.83911,2.965674,35580594.15
9/3/2021,2.963277,3.033869,2.9061,2.968611,18970330
9/4/2021,2.968001,2.968001,2.789437,2.832178,16158989.54
9/5/2021,2.833018,2.958,2.825139,2.913545,15091264.8
9/6/2021,2.913366,2.928,2.8045,2.834378,13884148.19
9/7/2021,2.834999,2.874958,2.02,2.508366,77885883.14
9/8/2021,2.516003,2.564627,2.2,2.471221,33879509.01
9/9/2021,2.471735,2.623814,2.39159,2.514072,29115597.68
9/10/2021,2.516111,2.583877,2.276869,2.383138,23478968.66
9/11/2021,2.384236,2.798108,2.369646,2.637296,29482394.8
9/12/2021,2.636753,2.788811,2.501271,2.581235,25782377
9/13/2021,2.580417,2.589227,2.3,2.400501,31561285.52
9/14/2021,2.402374,2.441028,2.323251,2.396491,14470009.39
9/15/2021,2.399439,2.593428,2.3614,2.504339,18255924.69
9/16/2021,2.505004,2.518,2.383,2.42,9932474.144
9/17/2021,2.42,2.441073,2.316001,2.347606,10941598.33
9/18/2021,2.350781,2.436806,2.312072,2.370271,6245909.475
9/19/2021,2.370137,2.39493,2.262794,2.281607,7489099.305
9/20/2021,2.282399,2.288497,1.975,2.081,39190775.48
9/21/2021,2.080964,2.2267,1.913,1.98427,30892353.39
9/22/2021,1.98665,2.268,1.968623,2.257793,19072287.68
9/23/2021,2.258365,2.345745,2.183,2.330656,11044009.57
9/24/2021,2.33,2.346422,2.065,2.281334,26224281.62
9/25/2021,2.281333,2.457998,2.240288,2.300352,15826847.99
9/26/2021,2.300906,2.307342,2.15115,2.20698,15660785.99
9/27/2021,2.207626,2.274774,2.130487,2.131046,11364172.49
9/28/2021,2.131241,2.171694,2.03,2.036351,11772647.26
9/29/2021,2.036023,2.143003,2.021986,2.064626,12339285.84
9/30/2021,2.064601,2.135134,2.052379,2.115677,13054161.78
10/1/2021,2.11493,2.274724,2.093814,2.25454,14428910.74
10/2/2021,2.255353,2.3194,2.195698,2.251617,8048431.945
10/3/2021,2.250798,2.30996,2.223258,2.2541,8278254.194
10/4/2021,2.252512,2.253084,2.151637,2.191447,11675626.46
10/5/2021,2.190417,2.259001,2.180905,2.234431,10103861.54
10/6/2021,2.234297,2.25,2.113848,2.21125,17778901.62
10/7/2021,2.210568,2.373366,2.152081,2.276808,15298909.21
10/8/2021,2.279146,2.313406,2.216015,2.233475,9915362.183
10/9/2021,2.235547,2.299191,2.221101,2.266685,6615546.259
10/10/2021,2.26758,2.275441,2.163152,2.19029,5986355.41
10/11/2021,2.188901,2.248,2.112,2.171771,6667872.543
10/12/2021,2.169162,2.171001,2.072251,2.117703,10012443.04
10/13/2021,2.114973,2.19781,2.082,2.186792,10596945.29
10/14/2021,2.18736,2.22,2.157704,2.171718,9079812.574
10/15/2021,2.171717,2.240001,2.140001,2.216555,13501711.25
10/16/2021,2.217469,2.247132,2.171869,2.177259,5985903.324
10/17/2021,2.176641,2.187906,2.091671,2.155257,6914765.082
10/18/2021,2.158061,2.172977,2.106517,2.127066,4469461.139
10/19/2021,2.127887,2.15531,2.093,2.110484,6084912.1
10/20/2021,2.109002,2.208386,2.091923,2.189,13214461.94
10/21/2021,2.189233,2.295,1.8,2.138139,22090400.24
10/22/2021,2.137977,2.208827,2.126849,2.153005,9237042.858
10/23/2021,2.15519,2.173507,2.134,2.163978,5040915.373
10/24/2021,2.164857,2.165456,2.094091,2.119059,6466017.334
10/25/2021,2.120099,2.175381,2.113679,2.144693,8997584.248
10/26/2021,2.146131,2.2,2.123562,2.137995,9718023.442
10/27/2021,2.137724,2.15445,1.85,1.913429,24262752.11
10/28/2021,1.912419,2.057591,1.904942,1.988028,17199330.91
10/29/2021,1.987331,2.0448,1.98116,2.012634,10008469.06
10/30/2021,2.014212,2.017225,1.926622,1.954433,6343931.427
10/31/2021,1.95527,2.026977,1.921138,1.9646,7763186.961
11/1/2021,1.965735,2.017127,1.9,1.947678,12062374.09
11/2/2021,1.948288,1.995,1.935028,1.970398,9125549.946
11/3/2021,1.970809,2.143187,1.950574,2.063964,24340069.03
11/4/2021,2.063491,2.10501,1.938571,1.982191,10856621.15
11/5/2021,1.982119,2.021508,1.961614,1.982937,6608591.113
11/6/2021,1.982727,2.038867,1.944102,2.004537,6660910.057
11/7/2021,2.004536,2.034317,1.977457,2.019642,4936247.226
11/8/2021,2.020758,2.138214,2.011001,2.123436,12749593.01
11/9/2021,2.125134,2.375,2.106243,2.268,34396210.1
11/10/2021,2.269254,2.327727,1.94127,2.101184,29791648.01
11/11/2021,2.099458,2.15,2.061494,2.08122,7983032.87
11/12/2021,2.08122,2.096899,1.99257,2.053056,8892050.572
