Date,Open,High,Low,Close,Volume
2016-06-23,13.39,13.92997,12.6,13.6405,64866.77728
2016-06-24,13.7115,15.1,13.15642,14.41,69008.73869
2016-06-25,14.41,14.79999,14.00301,14.44,23826.35081
2016-06-26,14.48278,14.50996,13.7,13.97,14449.11892
2016-06-27,13.78068,14.323,13.78068,14.09,11454.5782
2016-06-28,14.09,14.1,11.36218,12.122,82599.20888
2016-06-29,12.121,13.0279,11.645,12.64999,32307.62209
2016-06-30,12.641,12.75,12.21,12.4545,24386.02342
2016-07-01,12.454,12.67105,11.72001,12.17899,21129.28194
2016-07-02,12.15,12.21,11.85011,12.14377,9444.446006
2016-07-03,12.04154,12.1147,11.5333,11.74531,11538.5737
2016-07-04,11.67186,11.899,10.5,11.39999,15239.05022
2016-07-05,11.4,11.4,9.30631,10.54,57384.66733
2016-07-06,10.5,11.1,10.2001,10.45771,26406.92692
2016-07-07,10.6413,10.6413,9.75,10.17,28471.60407
2016-07-08,10.12,11.68995,10,11.53202,36668.30088
2016-07-09,11.455,11.54766,10.75,10.98,23983.1835
2016-07-10,11,11.1,10.75,11.06043,5551.867861
2016-07-11,11.03429,11.05,10.09876,10.5,26393.42596
2016-07-12,10.5,10.798,10.45,10.58,18404.59577
2016-07-13,10.479,10.6459,10.3719,10.4205,10984.17623
2016-07-14,10.5,11.77,10.5,11.6,36662.30822
2016-07-15,11.5585,12.69999,11.5277,12.02993,39611.17746
2016-07-16,11.95,12,11.56,11.7,8821.965562
2016-07-17,11.7,11.7,11.03,11.24449,18341.35731
2016-07-18,11.14053,11.69999,10.92168,11.06934,26231.46933
2016-07-19,11.06,12.09999,11.03,11.719,21564.68113
2016-07-20,11.45001,13,11.45,12.499,62235.40072
2016-07-21,12.45851,12.9,12.03,12.679,29895.67437
2016-07-22,12.63298,15.2392,12.501,14.6695,92272.98548
2016-07-23,14.6665,15.23,14.001,14.29999,29845.96196
2016-07-24,14.20776,15,12.2,12.78798,87910.31669
2016-07-25,12.75819,13.87998,12.68158,13.815,33110.3644
2016-07-26,13.7205,13.82,11.5,11.84952,76253.25101
2016-07-27,11.95559,13.43533,11.85559,13.03996,37076.1577
2016-07-28,13.02382,13.09996,12.50112,12.89129,28413.51351
2016-07-29,12.85,12.88,12.6,12.8,20858.71773
2016-07-30,12.8,12.8056,12.49,12.49,5941.166377
2016-07-31,12.44,12.5171,11.5,11.87998,28728.44047
2016-08-01,11.8905,12.0134,9.2,10.89968,50074.80736
2016-08-02,10.88,11.15133,7,8.6,319456.9399
2016-08-03,8.6,10.49978,8.5034,10.37108,104849.3282
2016-08-04,10.3633,11.60813,10.16288,11.20998,82000.91514
2016-08-05,11.18176,11.32118,10.67,10.90505,23445.05273
2016-08-06,10.93,11,10.329,10.94,31919.53956
2016-08-07,10.94,11.2,10.80052,10.9762,34200.2219
2016-08-08,10.9599,11.5,10.84396,11.23323,41868.98192
2016-08-09,11.23336,12.4729,11.2,12.23823,56100.23447
2016-08-10,12.18971,12.49999,11.9,12.22799,50024.84042
2016-08-11,12.20181,12.4795,11.65,11.7128,32488.72541
2016-08-12,11.75573,12.08994,11.58656,11.68583,19335.78813
2016-08-13,11.73876,11.81408,11.4493,11.5381,10718.74462
2016-08-14,11.5115,11.72357,11.07502,11.13868,19217.67309
2016-08-15,11.18,11.43237,10.94,11.18251,12751.26076
2016-08-16,11.2086,11.50914,11.01585,11.21,12537.99703
2016-08-17,11.196,11.196,10.71291,10.777,19074.68672
2016-08-18,10.74,11.08229,10.74,10.8,28798.78941
2016-08-19,10.80312,10.83449,10.6566,10.66023,3665.476625
2016-08-20,10.67003,11.38271,10.67003,11.30194,15986.85374
2016-08-21,11.2748,11.29949,11,11.17001,4926.509466
2016-08-22,11.17971,11.337,11.04,11.041,7037.854944
2016-08-23,11.19777,11.22099,10.903,11.0768,15535.56456
2016-08-24,11.056,11.18677,10.8,11.09,12793.10883
2016-08-25,11.05085,11.34,11.00002,11.34,19401.45416
2016-08-26,11.3104,11.40234,11.15003,11.2666,14637.91052
2016-08-27,11.27,11.29879,11.15,11.16,9216.185825
2016-08-28,11.16,11.2,11.015,11.02,22432.97876
2016-08-29,11.02,11.16,10.83836,10.95,10543.26892
2016-08-30,11,11.35,10.96,11.2999,13322.70374
2016-08-31,11.18141,11.78492,11.10075,11.61012,9415.448456
2016-09-01,11.61672,12.54746,11.6,12,45567.17089
2016-09-02,11.91435,12.33997,11.83189,12.13441,6680.888732
2016-09-03,12.12,12.38,11.56627,11.8929,11411.48112
2016-09-04,11.75,11.89995,11.47,11.60411,7301.713539
2016-09-05,11.73946,11.84,11.56526,11.7894,4497.819037
2016-09-06,11.79159,11.7958,11.42218,11.66401,5604.879992
2016-09-07,11.7475,11.8,11.45261,11.58,3804.615162
2016-09-08,11.63417,11.84,11.35,11.40003,9433.722351
2016-09-09,11.5029,11.94,11.40001,11.6999,10589.28989
2016-09-10,11.7004,12.24,11.47283,12.24,8018.330772
2016-09-11,12.14401,12.2399,11.63,11.75498,6721.627998
2016-09-12,11.67891,12.01766,11.67592,11.95849,3122.289512
2016-09-13,11.9416,12.19999,11.89031,11.96181,16911.45292
2016-09-14,12.03179,12.1169,11.81002,11.9619,13511.81294
2016-09-15,11.96071,12.22999,11.90601,12.08291,7769.606978
2016-09-16,11.96085,12.89992,11.95001,12.55131,18328.25164
2016-09-17,12.48581,12.83,12.4756,12.8075,5626.125865
2016-09-18,12.66384,13.05,12.12,12.49792,26449.63124
2016-09-19,12.49629,13.25,12.48919,13.2,15322.41576
2016-09-20,13.2,14.45,13.11605,14.43979,44544.50263
2016-09-21,14.28215,14.333,13.15,13.7895,38926.20928
2016-09-22,13.65918,13.65918,12.3,13.25,20595.52856
2016-09-23,13.26,13.49,13.10201,13.3115,10035.63846
2016-09-24,13.31331,13.3249,12.5632,12.9,11099.93313
2016-09-25,12.8908,13.15728,12.82121,13.05,3604.502963
2016-09-26,13.09,13.19948,12.71005,12.82042,6318.658645
2016-09-27,12.8323,13.33988,12.8323,13.05083,13411.59958
2016-09-28,13.13651,13.5,13,13.27085,5715.902094
2016-09-29,13.34819,13.38998,13.06304,13.09,5838.780476
2016-09-30,13.08088,13.42997,13.063,13.26576,4463.814875
2016-10-01,13.25,13.31989,13.1,13.25076,4421.353021
2016-10-02,13.17721,13.36877,13.15162,13.15611,2335.674887
2016-10-03,13.15861,13.46,13.14005,13.44396,3695.200061
2016-10-04,13.44632,13.50886,13.205,13.26172,4106.670353
2016-10-05,13.32998,13.41182,13.02,13.02,9134.641599
2016-10-06,13.0909,13.21054,12.65028,12.8757,11145.57628
2016-10-07,12.8718,13,12.532,12.73078,8247.316432
2016-10-08,12.68241,12.80048,12.04,12.25,19021.50748
2016-10-09,12.16439,12.39,11.9,12.06597,13517.60032
2016-10-10,12.00438,12.06598,11.6,11.76999,6976.792042
2016-10-11,11.71193,12.23998,11.71193,11.8169,20795.89397
2016-10-12,11.8,12.09,11.70001,11.85631,15863.60253
2016-10-13,11.885,12.08,11.79,11.91,25523.00302
2016-10-14,11.985,12.04779,11.83852,11.93,9071.433033
2016-10-15,11.89207,11.99743,11.70002,11.9945,5501.11393
2016-10-16,11.9945,12.0475,11.83715,11.97899,5226.423311
2016-10-17,11.90028,12.03,11.83001,12.03,11130.28661
2016-10-18,12.03,12.8995,12,12.48257,12723.37586
2016-10-19,12.61,12.66407,11.89001,12.03679,10855.81818
2016-10-20,12.05754,12.29709,12.01007,12.04775,6023.364
2016-10-21,12.1561,12.1781,12.05,12.16,3443.64564
2016-10-22,12.16359,12.28995,12.02,12.211,3692.232847
2016-10-23,12.2,12.27665,12.02002,12.02002,5388.705186
2016-10-24,12.02002,12.09,11.93462,11.975,3724.635684
2016-10-25,11.9475,11.9628,11.12,11.35,24554.77358
2016-10-26,11.4534,11.6715,11.29661,11.51,4253.834746
2016-10-27,11.49001,11.56847,11.16,11.5022,4192.786569
2016-10-28,11.4987,11.65579,10.91054,11.10812,15508.42636
2016-10-29,11.1,11.1893,9.23786,10.42966,40257.96696
2016-10-30,10.3361,11.4195,10.20921,11.26309,12818.0193
2016-10-31,11.20768,12,10.9,10.90001,11357.14383
2016-11-01,10.90002,11.17359,10.37431,10.7724,23114.8428
2016-11-02,10.75647,11.19603,10.70167,10.84707,21556.59939
2016-11-03,10.83455,11.14997,10.7,10.91529,17229.35695
2016-11-04,10.89539,11.22778,10.8246,11.13347,8685.770492
2016-11-05,11.247,11.247,10.99971,11.0775,3811.0184
2016-11-06,11.07785,11.22987,10.94,10.951,3609.539362
2016-11-07,10.951,11.0574,10.81547,10.88468,7365.004172
