Date,Open,High,Low,Close,Volume
7/27/2014,596.23,602.83,589,590.3,3768
7/28/2014,592.61,596,570.5,586.53,10399
7/29/2014,589.88,591.95,578,585.95,4054
7/30/2014,585.93,586,557.12,563.84,10469
7/31/2014,563.83,590,555.9,582.04,9347
8/1/2014,583.54,607.2,581.77,598.2,11928
8/2/2014,597.84,599.09,584.95,589.59,3517
8/3/2014,589.6,591,578.21,588.73,2772
8/4/2014,587.53,595.7,581.8,588.5,5223
8/5/2014,588.5,589,578.25,581.76,6886
8/6/2014,581.75,586.36,576.44,581.16,7544
8/7/2014,581.16,591.9,579,585.84,4418
8/8/2014,585.84,595,584,588.02,4345
8/9/2014,588.99,591.35,585.21,587.97,1595
8/10/2014,589.82,597,586,590.96,3176
8/11/2014,590.98,590.99,571,573.98,6059
8/12/2014,574.55,574.59,561.9,566.69,6447
8/13/2014,569.39,572,524.55,548.81,21149
8/14/2014,549.85,551.86,497,507.99,25797
8/15/2014,507.99,521.79,481.55,500.25,16565
8/16/2014,502.48,529.8,485,521.97,12650
8/17/2014,523.47,524.8,485.39,496.86,10275
8/18/2014,498,510,442,475.22,28805
8/19/2014,474.74,493,453.01,485.57,8143
8/20/2014,491.98,527.01,466,516.39,19197
8/21/2014,516.39,534.14,510,519.28,14157
8/22/2014,519.29,528,500.01,514.65,15362
8/23/2014,514.65,514.69,487,497,8415
8/24/2014,496.96,515.95,495.02,507.85,5737
8/25/2014,507.84,508.46,496.79,503.82,5744
8/26/2014,503.74,516,502.27,512.18,6698
8/27/2014,514.4,523.09,510,511.87,7768
8/28/2014,511.87,514.98,505.93,506,7104
8/29/2014,506.94,514.98,501.25,509.3,7234
8/30/2014,509.3,509.42,498.13,500.85,4404
8/31/2014,501.49,504.75,473.33,479.04,11281
9/1/2014,479.01,490,472.01,474.54,9035
9/2/2014,475.89,484.61,470.42,474.5,7318
9/3/2014,474.5,477.99,471,474.89,4716
9/4/2014,474.86,497,471.04,487.43,10767
9/5/2014,489.61,489.96,473.03,477.65,5186
9/6/2014,477.65,485,477.16,479.78,2754
9/7/2014,479.99,483,474.95,475.43,2825
9/8/2014,477.4,478.39,456.3,468.33,14543
9/9/2014,468.32,476.4,459.18,473.2,9091
9/10/2014,473.34,492,473.32,476.57,11464
9/11/2014,477.78,480,465,475.9,7906
9/12/2014,477.43,478,462,474.62,6058
9/13/2014,473.08,480.13,467.43,477.98,5798
9/14/2014,477.99,481.58,473.59,475.49,3847
9/15/2014,475.47,479.62,467.76,469.47,6195
9/16/2014,469.47,473.69,462,462.02,5897
9/17/2014,463.48,465.57,443.57,452.09,12434
9/18/2014,452.99,452.99,407.94,425,22013
9/19/2014,426.62,429,378.78,395.86,29715
9/20/2014,395.86,431.11,390,408.76,19897
9/21/2014,410.92,413.53,390,399.55,14149
9/22/2014,400.77,409.38,396.26,400.07,10745
9/23/2014,399.77,452.67,393.6,438.97,26971
9/24/2014,440.85,441.78,418.83,423.68,14086
9/25/2014,423.57,423.9,400,408.76,15005
9/26/2014,410,414.35,396.53,403.57,9762
9/27/2014,405.08,408.99,396.57,401.77,5450
9/28/2014,399.16,403.99,368.9,375.35,16127
9/29/2014,375.35,386.03,365.2,374.2,20013
9/30/2014,374.17,397.75,371.8,391.09,14228
10/1/2014,389.56,393.79,377.01,384.86,12991
10/2/2014,384.85,385.82,372,374.68,10358
10/3/2014,376.29,378.11,353.75,358.74,20366
10/4/2014,358.71,365.07,322.04,326.21,28968
10/5/2014,326.24,339.43,275,323.52,61700
10/6/2014,322.82,347,295.89,328.59,69530
10/7/2014,328.56,336.99,312.37,334.8,22950
10/8/2014,334.8,359,326.93,355.73,28573
10/9/2014,355.73,395.55,349,364.01,47809
10/10/2014,364.01,380.08,351.1,360.89,20519
10/11/2014,360.85,368.06,352.1,362,9954
10/12/2014,362.77,383.6,354.71,378.11,14234
10/13/2014,378.48,405,368.07,392.6,26049
10/14/2014,392.99,417.99,390.48,403.38,24792
10/15/2014,402.01,404.32,385.92,394.52,19113
10/16/2014,394.52,399,370.1,383.95,22735
10/17/2014,384.19,386,370.96,383.65,10486
10/18/2014,383.2,397.29,377,390.58,7046
10/19/2014,390.59,394.25,385,387.53,3208
10/20/2014,389.06,390.65,376.2,381.21,12041
10/21/2014,381,393.52,378.98,385.81,7703
10/22/2014,385.79,388.87,380,382.04,8291
10/23/2014,382.05,384.55,352.4,357.18,20995
10/24/2014,356.81,363.71,344.34,358.86,15600
10/25/2014,358.78,359.1,341.22,348.69,11069
10/26/2014,348.69,363,344.5,355.18,7835
10/27/2014,355.19,358.65,349.21,350,9540.671678
10/28/2014,351.03,357.7,350.09,355.2,2740.941802
10/29/2014,355.71,355.99,333.33,335.7,13057.18043
10/30/2014,336.37,352.83,332.99,346.14,14118.76519
10/31/2014,346.14,347.96,335.5,337.99,7525.757245
11/1/2014,337.99,339.47,316.61,324.7,14970.55786
11/2/2014,324.55,329,318.24,324.36,8335.416862
11/3/2014,324.23,333.99,322.74,325.5,11236
11/4/2014,326.45,332.9,320,330.22,13671
11/5/2014,329.96,344.17,328.8,338.38,15339
11/6/2014,338.37,353.1,336.27,349.99,14261
11/7/2014,349.99,352.15,340.4,342.16,7208
11/8/2014,342.16,347.75,340.6,345.39,3751
11/9/2014,346.19,366.35,343.4,364.77,10492
11/10/2014,365.37,377.77,357.3,366.43,19223
11/11/2014,366.43,371.52,360.28,370.65,7661
11/12/2014,370.09,434.8,369.85,426.02,44038
11/13/2014,426.63,453.92,381.55,420.93,49826
11/14/2014,417.85,420.3,382.95,399.98,21636
11/15/2014,399.97,407.22,369,376.99,14413
11/16/2014,376.97,395,375,389.86,9643
11/17/2014,389.86,415,375,387.69,24284
11/18/2014,388.72,394.64,371,374.88,15191
11/19/2014,374.87,386.39,371.7,379.03,8935
11/20/2014,379.04,381.8,351.8,356.47,16351
11/21/2014,356.47,358.49,342.05,351.2,15239
11/22/2014,351.19,365.93,350.7,353.12,6658
11/23/2014,354.29,373.5,353.01,367.17,7936
11/24/2014,367.17,389.99,366.67,375.99,19055
11/25/2014,375.99,395.11,374.31,377.37,16138
11/26/2014,377.05,379.22,363.38,368.5,12990
11/27/2014,368.5,375.33,366.37,369.98,6126
11/28/2014,369.98,381.34,358,376.86,13743
11/29/2014,376,386.6,372.25,375.49,7238
11/30/2014,375.48,381.99,373.32,377.01,3045
12/1/2014,376.09,382.31,373.03,376.53,6913
12/2/2014,376.53,382.86,375.23,379.52,6534
12/3/2014,379.52,383,374.01,375.33,8435
12/4/2014,376.61,378.99,360,369.16,12307
12/5/2014,369.89,377.89,365.61,376,8578
12/6/2014,376,376.99,371.31,374.38,2361
12/7/2014,375.05,377.5,373.16,377.26,2464
12/8/2014,376.03,377.26,359.01,361.3,11947
12/9/2014,362.74,364.59,343.97,352.03,18936
12/10/2014,352.02,353.74,345,345.21,6926
12/11/2014,345.22,364.43,339.8,348.9,16135
12/12/2014,348.88,358.59,348,352.24,8051
12/13/2014,353.33,354.41,347.03,351.67,3812
12/14/2014,351.67,359.3,347.44,356.52,6519
12/15/2014,357.3,357.3,346.21,349,8071
12/16/2014,348.85,349.35,327.34,329.05,17790
12/17/2014,329.05,335.99,315.23,322,22843
12/18/2014,321.96,325.61,304.99,312.67,21564
12/19/2014,312.65,320,307.11,318.33,15978
12/20/2014,318.58,333,316.52,331.79,11356
12/21/2014,331.77,332.31,318.78,320.01,6308
12/22/2014,320.88,333.99,319.9,331.56,11812.76643
12/23/2014,332.52,338.99,327.49,336.92,7679.774009
12/24/2014,336.9,336.9,320.92,323.06,5884.875998
12/25/2014,323.03,323.72,316.63,319.86,3887.205584
12/26/2014,319.85,332,316.64,328.27,6390.747643
12/27/2014,329.31,329.31,311.63,316.47,8687.535557
12/28/2014,316.48,319.56,311.22,317.64,4121.075854
12/29/2014,317.64,320.14,310.26,313.01,6927.823204
12/30/2014,313.36,316.77,310,311.07,8885.659782
12/31/2014,311.1,321,310.69,321,6336.354436
1/1/2015,321,321,312.6,313.81,3087.436554
1/2/2015,313.82,317.01,311.96,315.42,3467.592911
1/3/2015,315.42,316.58,280,282,21752.71915
1/4/2015,280,289.39,255,264,41441.27855
1/5/2015,264.55,280,264.07,276.8,9528.271002
1/9/2015,272.45,305,272.45,293.97,9914.249594
1/10/2015,293.89,295,271.03,275.59,29448.77785
1/11/2015,275.6,280.94,262.08,266.39,12758.94904
1/12/2015,266.34,272.43,263.54,267.42,10458
1/13/2015,267.1,268.15,216,227,60488
1/14/2015,227.01,230.89,152.4,171.41,124190
1/15/2015,172,233.9,168.5,210.98,83474
1/16/2015,210.69,223.15,198.04,208.03,34694
1/17/2015,208.02,212.84,192.17,199.69,19086
1/18/2015,199.69,222,195.02,211.85,18191
1/19/2015,211.8,220.94,207.7,216.34,13022
1/20/2015,216.01,216.81,201.98,210.65,14108
1/21/2015,211.94,228.9,205,227.16,22894
1/22/2015,227.75,239,226.01,234.08,25366
1/23/2015,234.08,240,225.55,233.64,15179
1/24/2015,233.42,249.99,230.03,249.19,13749
1/25/2015,249.33,257,241.33,255.31,28721
1/26/2015,254.67,309.9,254.67,274.8,55732
1/27/2015,274.76,278.51,243.1,263.98,21109
1/28/2015,263.97,266.45,225.91,236.07,28041
1/29/2015,236.07,242.18,220,235.79,25879
1/30/2015,235.12,244.98,225.52,228.96,20579
1/31/2015,228.98,234.8,215.75,216.9,19198
2/1/2015,218.04,233,208.48,226.93,18366
2/2/2015,226.93,241.98,221.79,238.47,15572
2/3/2015,238.38,244.39,223.79,227.99,17455
2/4/2015,227.94,231,220.02,227,14946
2/5/2015,226.93,229,210.43,216.81,12843
2/6/2015,216.46,225.86,210.59,223.37,10931
2/7/2015,223.44,231.14,221.77,228.3,9642
2/8/2015,228.78,232.89,217.28,223.88,13758
2/9/2015,223.92,225.99,215,220.9,19600
2/10/2015,220.91,222,215,220.42,6846
2/11/2015,220.42,223.43,217.99,219.55,10636
2/12/2015,219.57,223.09,218.01,223,6921
2/13/2015,223.02,242.35,221.37,237,21397
2/14/2015,237,259.31,236.9,256.99,19792
2/15/2015,256.81,267.92,227.75,235.63,29155
2/16/2015,235.61,241.23,229.2,234.7,12345
2/17/2015,234.69,248.78,232.01,244.7,13101
2/18/2015,244.6,247,232.01,237.37,12780
2/19/2015,237.37,245.01,235.59,240.59,8691
2/20/2015,240.61,249.32,239.41,245.48,9291
2/21/2015,245,247.8,244,245.41,2953
2/22/2015,245.84,247.42,232.48,236.5,7722
2/23/2015,236.46,241,232.05,239.65,6327.726475
2/24/2015,239.63,240.97,236.07,239.55,5144.113557
2/25/2015,239.53,240.98,236,237.97,3810.535041
2/26/2015,237.99,238.55,234.01,236.84,5492.008014
2/27/2015,236.83,256.15,236.16,252.78,22012.00337
2/28/2015,252.29,254.56,245.2,253.47,5626.628324
3/1/2015,253.45,260.25,245,258.34,9678.17856
3/2/2015,257.95,277,255.61,274.93,17985
3/3/2015,275.95,284.95,265.89,281,20910
3/4/2015,281.03,283.88,264.94,270.78,14277
3/5/2015,270.72,280.5,262.2,273.09,11404
3/6/2015,273.46,276.46,269,272.68,6828
3/7/2015,272.61,279.48,270,276.71,5700
3/8/2015,276.71,277.57,271.12,275,4411
3/9/2015,275,289,274.17,287.12,11960
3/10/2015,287.12,296.8,283.96,290,13114
3/11/2015,290,296.79,285.83,296.54,6716
3/12/2015,296.29,297.95,289,295.31,7860
3/13/2015,295.66,295.66,282.99,283.25,9569
3/14/2015,283.25,287.69,280.46,282.01,5338
3/15/2015,282.36,287.75,281.42,286.75,2407
3/16/2015,286.79,294.26,285.78,289.27,6472
3/17/2015,289.27,292.99,281.9,282.8,6434
3/18/2015,282.8,284,249.02,256.45,21637
3/19/2015,256.59,265.95,249,261.81,14867
3/20/2015,261.97,265.27,257,261.96,5644
3/21/2015,261.92,262.49,256.25,260,4582
3/22/2015,260,272,259.24,267.74,5949
3/23/2015,268.28,270.07,259.5,265.94,8628
3/24/2015,265.98,266.52,241.84,245,19055
3/25/2015,245.29,250,236.4,246.94,12838
3/26/2015,246.99,253.75,244.91,249.23,8352
3/27/2015,249.23,250.52,245.12,247.94,6042
3/28/2015,247.93,253.83,247.25,252.87,5642
3/29/2015,252.91,252.96,239.96,242,6660
3/30/2015,242.41,248.86,236.52,247.95,7922
3/31/2015,247.95,248.59,238.55,244.24,8090
4/1/2015,243.93,246.83,239.32,246.69,6169
4/2/2015,246.68,256.96,244.52,253.28,9736
4/3/2015,253.22,256.67,251.23,254.19,5011
4/4/2015,254.19,255.85,250.76,253.7,2736
4/5/2015,253.6,261,251.65,260.54,5735
4/6/2015,260.57,262.98,254,255.58,5913
4/7/2015,255.54,256.62,251.5,253.72,5966
4/8/2015,253.71,254.96,243.06,244.84,11610
4/9/2015,244.58,246.3,238.47,243.43,7855
4/10/2015,243.75,243.94,231,235.99,11521
4/11/2015,235.99,239.42,233,236.15,4022
4/12/2015,236.09,237.5,233.42,236.5,3068
4/13/2015,236.42,236.9,219.64,223.15,13895
4/14/2015,222.97,224.79,210,215.8,18602
4/15/2015,215.78,222.88,214.05,222.88,9946
4/16/2015,222.83,229.67,222.44,227.5,10844
4/17/2015,227.36,228.29,220,222.6,7949
4/18/2015,222.6,224.72,220.32,223.4,4617
4/19/2015,223.35,227.35,221.91,222.54,5892
4/20/2015,222.54,226.51,221.43,224.3,5961
4/21/2015,224.3,236,223.91,235.74,9900
4/22/2015,235.71,238.64,229.1,233.45,10664
4/23/2015,233.25,236.22,232.01,235.98,8325
4/24/2015,235.61,236,228,230.24,8488
4/25/2015,231.04,232.29,225.7,226.12,5264
4/26/2015,226.12,227.26,214.98,219.52,11235
4/27/2015,219.52,229.93,217.52,227.23,13790
4/28/2015,227.17,227.56,221.45,225.16,9328
4/29/2015,225.18,226.99,221.81,225.48,8636
4/30/2015,225.5,240,224.6,236.2,12463
5/1/2015,236.47,239.23,230.51,231,6632
5/2/2015,231.05,234.9,229.87,233.83,4281
5/3/2015,233.83,242.25,232.31,239,4339
5/4/2015,239.73,242.2,236.07,238.34,7462
5/5/2015,238.22,238.78,229.66,235.12,8609
5/6/2015,235.18,235.94,227.01,228.49,8572
5/7/2015,228.34,240,227.35,236.87,11033
5/8/2015,236.92,246.57,235.29,243.2,9465
5/9/2015,243.22,247.01,238.62,241.96,5427
5/10/2015,241.83,244.99,238.02,239.13,3461
5/11/2015,239.13,244.51,237.99,241.3,9641
5/12/2015,241.3,242,237.54,241.03,8360
5/13/2015,241.03,244.14,235.06,235.97,9294
5/14/2015,235.97,239.7,232.22,237.13,7476
5/15/2015,237.12,239.28,235.12,237.37,4479
5/16/2015,237.39,237.4,234,235.66,3048
5/17/2015,235.43,237,234.15,235.97,2608
5/18/2015,235.69,236.94,231.44,232.87,7407
5/19/2015,233.03,234.24,230.86,231.4,5468
5/20/2015,231.4,234.86,231,234.43,7789
5/21/2015,234.4,236.52,233.75,235,4570
5/22/2015,235,240.9,232.92,238.99,10419
5/23/2015,238.8,240.67,237.4,237.76,3188
5/24/2015,237.87,241.64,237.66,239.22,2871
5/25/2015,239.69,240.1,233.1,235.59,5585
5/26/2015,235.72,237.96,234,235.71,8551
5/27/2015,235.71,237.35,234,235.17,8522
5/28/2015,235.32,236.8,234.87,236.46,4954
5/29/2015,236.46,236.52,234,236.03,6119
5/30/2015,236.03,236.03,231,232.11,4167
5/31/2015,232.11,232.51,228,228.91,4312
6/1/2015,228.91,231.2,220.65,223.51,12140
6/2/2015,223.5,226.38,221.34,225.18,7701
6/3/2015,225.17,226.99,222.57,224.27,5771
6/4/2015,224.8,225.98,222,222.99,4774
6/5/2015,222.99,225.9,219.03,224.4,8364
6/6/2015,224.4,225.26,223.07,224.99,2742
6/7/2015,224.95,225.48,221.86,222.7,3284
6/8/2015,222.65,229.4,222.31,228.17,8954
6/9/2015,228.05,230.79,226.67,228.7,9088
6/10/2015,228.7,229.75,226.83,227.88,6224
6/11/2015,227.8,229.57,227.25,229.03,4710
6/12/2015,229.14,230.7,228.29,229.4,5858
6/13/2015,229.3,232.04,228.06,231.64,4004
6/14/2015,231.64,234,230.94,232.09,3589
6/15/2015,232.08,237.09,231.55,235.92,10479
6/16/2015,236,252.05,234.35,250.09,17899
6/17/2015,250.02,257.39,243.2,247.76,16928
6/18/2015,247.76,251.58,240,248.4,11106
6/19/2015,248.45,249.93,242.14,243.7,6731
6/20/2015,243.75,245.56,239.93,244.76,4379
6/21/2015,244.65,245,241.06,243.64,1894
6/22/2015,243.6,247.99,242.64,246,5149
6/23/2015,245.99,247.25,242.14,243.74,4929
6/24/2015,243.85,243.99,238.2,240.19,6714
6/25/2015,240.19,242.9,239.18,241.98,4983
6/26/2015,242.08,243.44,240,242.98,5263
6/27/2015,242.98,252,242.36,251.21,7085
6/28/2015,251.28,251.28,247.04,248.62,6066
6/29/2015,248.63,256.94,248.3,256.04,15357
6/30/2015,256.04,268,255,262.5,19873
7/1/2015,262.58,265.25,253.81,257.62,13280
7/2/2015,257.62,260.77,253.19,254.54,9780
7/3/2015,254.49,256.44,252.4,255.92,9121
7/4/2015,256.06,261.28,254.05,260.2,7861
7/5/2015,260.16,274.74,258.75,271.5,21300
7/6/2015,271.39,278.54,267.13,268.51,19976
7/7/2015,268.53,271.69,264.01,265.51,13720
7/8/2015,265.67,273.24,263.01,270.63,16010
7/9/2015,270.41,271.98,265.92,268.92,13870
7/10/2015,268.98,294.71,268.63,285.23,29121
7/11/2015,284.63,298.05,283.88,291.64,11659
7/12/2015,291.65,317.99,291.65,310.55,22470
7/13/2015,310.55,310.73,281,292.68,29753
7/14/2015,292.54,297.13,286.02,287.55,10342
7/15/2015,287.49,293.7,284.29,285.67,9777
7/16/2015,285.67,292.4,274.92,277.89,21082
7/17/2015,277.74,280.73,272.31,279.43,11466
7/18/2015,279.15,283,276.73,276.79,9352
7/19/2015,276.74,278.1,275.01,275.47,5065
7/20/2015,275.08,279.35,274.62,278.96,8792
7/21/2015,278.95,281.07,276.28,276.76,8973
7/22/2015,276.49,277.97,275,277.68,8301
7/23/2015,277.5,278.55,275.79,276.61,6418
7/24/2015,276.61,290.53,275.9,289.01,15838
7/25/2015,289,292,286.5,288.78,7517
7/26/2015,288.97,294,287.41,293.19,5282
7/27/2015,292.85,297.44,286.43,294.29,14638
7/28/2015,294.03,297,292.19,294.01,8763
7/29/2015,294.01,294.57,287.27,289.85,10199
7/30/2015,289.85,290.08,284.53,288.01,8098
7/31/2015,288.29,289,281.8,284.33,7891
8/1/2015,284.69,285.16,276.66,280.19,7059
8/2/2015,280.19,282.9,276.57,282.32,4482
8/3/2015,282.53,285.8,279.52,280.43,6293
8/4/2015,280.43,285.88,280.43,285,6184
8/5/2015,284.91,285.86,280.63,281.13,6526
8/6/2015,281.13,281.65,276.6,277.48,7100
8/7/2015,277.48,280.43,274.19,279.63,8634
8/8/2015,279.94,279.97,260.41,262.19,10247
8/9/2015,262.19,268.95,261.01,265.05,8854
8/10/2015,265.05,266.79,261.6,264.33,9673
8/11/2015,264.11,271.5,264.07,271.15,8363
8/12/2015,271.15,271.16,265.71,267.73,9503
8/13/2015,267.53,267.88,262.32,264.48,10700
8/14/2015,264.74,266.99,262,265.4,8015
8/15/2015,265.57,266.5,260.45,261.46,5478
8/16/2015,261.46,262.2,254.01,256.11,9591
8/17/2015,256.11,259.12,254.63,256.47,8639
8/18/2015,256.66,256.99,221.11,224.8,16112
8/19/2015,224,237.66,222.01,226.92,24267
8/20/2015,226.4,236.66,226.4,235.54,15786
8/21/2015,235.15,236.66,231.77,233.49,10250
8/22/2015,233.5,235.2,223.01,231,15830
8/23/2015,231,234.03,225.85,228.89,12827
8/24/2015,228.35,228.99,207.73,209.72,37492
8/25/2015,209.76,228.04,198.12,222.38,42256
8/26/2015,222.38,231.09,219.77,225.8,23982
8/27/2015,225.8,228.89,223.17,225.09,14317
8/28/2015,225.09,235.93,220.29,231.65,22862
8/29/2015,231.76,233.9,226.67,230.54,15462
8/30/2015,230.41,232.75,225.04,229,15454
8/31/2015,229.04,232.49,224.39,229.86,15732
9/1/2015,230.25,231.67,226.17,227.96,23840
9/2/2015,227.97,230.77,226,229.18,21423
9/3/2015,228.95,229.96,226.5,227.28,19699
9/4/2015,227.24,231.4,226.33,230.52,20840
9/5/2015,230.72,237.22,229.23,235.6,20094
9/6/2015,235.39,244.2,235.02,240.28,25724
9/7/2015,240.28,242.91,238.44,240.19,23130
9/8/2015,240.07,246.24,239.98,244.21,23972
9/9/2015,244.04,244.22,237.01,238.35,23215
9/10/2015,238.35,241.65,234.78,238.66,20441
9/11/2015,238.57,240.94,237.5,240,13652
9/12/2015,239.92,240,233.02,234.79,17404
9/13/2015,234.79,236.09,228,229.66,19616
9/14/2015,229.66,232.92,223.99,229.71,16624
9/15/2015,229.84,231.21,226.5,230.03,17252
9/16/2015,229.99,230.5,223,228.34,18131
9/17/2015,228.34,235,227,232.17,14535
9/18/2015,232.2,234.4,230.83,233.12,19420
9/19/2015,233.24,233.76,229.89,230,11201
9/20/2015,230,231.7,229,230.16,13392
9/21/2015,230.1,230.15,225,226.15,14025
9/22/2015,226.15,231.96,223.12,230.42,19171
9/23/2015,230.08,231.5,228,229.42,13543
9/24/2015,229.42,235.52,228.89,233.86,24163
9/25/2015,233.88,237.25,232.56,235.22,22529.89506
9/26/2015,235.14,235.67,233,233.81,15109.42411
9/27/2015,233.81,234.61,231.16,232.41,17506.44941
9/28/2015,232.4,239.68,231.69,239.14,17566.82644
9/29/2015,239.14,240.56,235.09,236.94,19877.45488
9/30/2015,236.78,238.27,234.67,236.2,20998.84649
10/1/2015,235.87,239.44,235.01,237.15,20341.00819
10/2/2015,238,239.06,235,237.77,16914.03467
10/3/2015,237.77,239.86,236.3,238.95,17825.61764
10/4/2015,239.06,239.98,237.62,238.6,15015.06672
10/5/2015,238.6,240.85,236.1,240.84,20316.50365
10/6/2015,240.85,248.19,239.52,246.57,26684.24753
10/7/2015,246.79,247.65,242.3,243.2,23768.19691
10/8/2015,243.47,244.76,242.06,242.9,13983.75206
10/9/2015,243.29,244.95,242.16,244.48,14099.91554
10/10/2015,244.49,246.43,243,245.71,17314.14235
10/11/2015,245.71,248.5,244.53,248.05,19140.35541
10/12/2015,248.05,248.47,245.01,245.81,10671.70376
10/13/2015,245.81,250.89,242.82,249.73,25901.60285
10/14/2015,249.97,255.93,248.06,252.47,26942.871
10/15/2015,252.47,256.5,250.3,254.49,22037.62801
10/16/2015,254.49,267,253.69,263.09,34816.74109
10/17/2015,263.09,273,260.8,270.07,25328.14898
10/18/2015,270.04,271.17,260,261.05,10003.12667
10/19/2015,260.99,266.01,259.82,263.66,16704.69881
10/20/2015,264.28,272.95,262.67,270.64,28967.44125
10/21/2015,270.3,272.69,264,267.89,20396.77801
10/22/2015,267.9,280.04,267.39,275.21,30166.42544
10/23/2015,275.21,280.19,273.46,278.6,21577.26847
10/24/2015,278.6,284,278.22,282.84,20586.33502
10/25/2015,283.03,296,282.2,283.96,30003.58656
10/26/2015,283.96,286.99,279.25,286.9,21266.473
10/27/2015,286.9,300,286.15,295.54,34002.14865
10/28/2015,295.8,308.48,294.4,305.65,31274.40198
10/29/2015,305.67,319.6,301.7,314.82,32258.60543
10/30/2015,314.95,334.05,313.5,328.65,39364.02821
10/31/2015,328.28,334.67,302.99,310.18,28765.17836
11/1/2015,310.9,329.85,303.01,325.78,14281.5459
11/2/2015,325.78,369.02,320,361.74,45146.48339
11/3/2015,361.26,420.77,360.4,404.06,77212.80072
11/4/2015,404.55,502,368.11,408,105959.2591
11/5/2015,407.99,448.79,364.37,385.5,60180.10706
11/6/2015,387.77,396.67,353.26,374.47,46952.53785
11/7/2015,374.41,392.82,371.07,383.53,26348.59517
11/8/2015,383.62,390.47,366.18,372.65,27445.01909
11/9/2015,372.86,386.79,360.54,377.9,25934.9728
11/10/2015,378.02,381.44,323.63,336.8,48890.59709
11/11/2015,335.02,341.41,294,309.91,51510.30806
11/12/2015,309.95,344.78,308.42,337.17,37744.44699
11/13/2015,337,342,325,336.99,24663.47296
11/14/2015,336.98,356.1,325.45,333,25628.37827
11/15/2015,332.95,334.99,314.6,319.28,27643.77839
11/16/2015,319.29,332.25,315,330.83,22243.82252
11/17/2015,330.82,350.44,329,336.08,27718.67585
11/18/2015,336,337.89,330.28,335.65,27252.09999
11/19/2015,335.68,336.48,324.92,326.02,26919.51671
11/20/2015,326.51,327.73,310,322.04,21303.64116
11/21/2015,322.04,328.94,318.52,326.5,5129.353252
11/22/2015,326.5,326.6,320.13,324.2,4062.212231
11/23/2015,324.2,326.09,320.39,323.48,5101.557289
11/24/2015,323.48,323.5,317,319.7,8649.018933
11/25/2015,319.7,330.84,316,328.9,12253.75998
11/26/2015,328.9,369.7,328.53,353.21,35986.16249
11/27/2015,353.9,364.8,347.84,357.14,13276.83007
11/28/2015,357.42,359.44,350.41,356.95,6275.802774
11/29/2015,356.78,373.15,354.45,371.48,7817.18355
11/30/2015,371.2,383,367.11,376.71,18100.12172
12/1/2015,376.7,379,354.56,363.06,15425.28235
12/2/2015,362.7,362.84,348.64,358.89,12343.40777
12/3/2015,359.11,370.53,356.21,361.42,12190.88394
12/4/2015,361.48,364.3,355.92,363.62,9989.280217
12/5/2015,363.62,389.89,363,388,16784.12667
12/6/2015,388,399.85,383,388.24,14679.43603
12/7/2015,388.54,399.91,381.01,395.58,14949.54027
12/8/2015,395.57,418.87,388.33,417.89,11455.18689
12/9/2015,416.67,424.95,400,416.98,21039.90851
12/10/2015,416.69,419.79,408.91,415.57,8469.516048
12/11/2015,415.57,454.48,415.13,453.04,29021.65611
12/12/2015,453.12,467.8,403,436.19,29770.2838
12/13/2015,436.08,442.97,422.03,433.07,11725.66724
12/14/2015,433.13,448.12,428.42,443.36,13386.74416
12/15/2015,443.3,464.99,442.94,464.53,18096.38828
12/16/2015,464.53,465,436.89,455.87,23378.12257
12/17/2015,455.61,458.84,448.75,456.17,6598.716705
12/18/2015,442.08,466.64,439.19,462.46,15219.39764
12/19/2015,463.7,465.9,452.03,461.8,6839.294711
12/20/2015,461.89,462,433.83,442.54,16626.48836
12/21/2015,442.47,450,425.52,438.07,18930.86319
12/22/2015,438.14,443.58,433.06,435.48,8146.017388
12/23/2015,435.65,445.52,434.43,442.56,7100.228287
12/24/2015,443.01,459.54,443.01,455,10138.5498
12/25/2015,455.78,458.33,448,455.51,2878.167351
12/26/2015,455.5,457.45,407.25,417.39,26672.12173
12/27/2015,417.11,425.42,410.5,421.76,6968.573659
12/28/2015,421.78,429.86,417.01,421.46,7560.562992
12/29/2015,420.81,433.33,418.55,431.82,10420.17058
12/30/2015,431.7,434.97,420.75,425.84,7717.510263
12/31/2015,426.09,433.89,419.99,430.89,6634.863167
1/1/2016,430.89,436,427.2,433.82,3788.111174
1/2/2016,434.87,435.99,430.42,433.55,2972.063449
1/3/2016,433.2,434.09,424.06,431.04,4533
1/4/2016,431.54,435.86,428.44,434.17,5843.174175
1/5/2016,433.31,435.39,429.5,432.43,3881.720862
1/6/2016,432.45,432.67,426.54,429.56,5507.614226
1/7/2016,429.99,459.16,429.25,457,16833.44633
1/8/2016,456.87,465,444.51,452.7,10258.99459
1/9/2016,452.02,454,446.68,448.84,4396.24861
1/10/2016,448.84,449.89,440.8,448.79,4078.610654
1/11/2016,448.2,451.13,438,448,7986.458431
1/12/2016,448,448,434.35,434.85,6933.042403
1/13/2016,434.85,438.35,424.5,432.64,10066.88954
1/14/2016,432.64,434,427,429.55,4420.91216
1/15/2016,429.55,429.8,360,360,37326.70141
1/16/2016,360.62,392.07,352,386.91,25019.25199
1/17/2016,387.8,391.14,376,380.16,8416.943635
1/18/2016,379.94,388.5,373.63,385.49,7015.529936
1/19/2016,385.47,386.92,375.59,376.76,7223.003242
